endTime,artistName,trackName,msPlayed
2023-12-08 05:42,Kool Matope,Papa Telema,279537
2023-12-08 05:47,Hillsong Worship,Thank You Lord,288440
2023-12-08 05:53,Maverick City Music,My Life Is In Your Hands,349899
2023-12-08 09:03,Maverick City Music,My Life Is In Your Hands,5456
2023-12-08 09:03,Zach Williams,Chain Breaker (Live),3668
2023-12-08 09:06,Capital Kings,Love Is on Our Side,2739
2023-12-08 09:06,Damso,Dix leurres,141177
2023-12-08 09:09,Youssoupha,Où est l'amour ?,191205
2023-12-08 09:10,Youssoupha,Salaam,23834
2023-12-08 09:14,Youssoupha,Points communs,279472
2023-12-08 09:31,Youssoupha,Maman m'a dit,71125
2023-12-08 09:31,Sukima Switch,LINE,15069
2023-12-08 14:17,Damso,Dix leurres,454902
2023-12-08 14:17,Hillsong UNITED,Highlands (Song of Ascent) - Live,13653
2023-12-08 14:21,Gateway Worship,The Lord Reigns - Live,252606
2023-12-08 14:25,Hillsong Worship,Run,200026
2023-12-08 14:29,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244333
2023-12-08 14:32,Planetshakers,Turn It Up - Live,224653
2023-12-08 14:37,Planetshakers,Endless Praise - Live,246786
2023-12-08 14:41,Planetshakers,Dance - Live,232893
2023-12-08 14:45,Planetshakers,Let's Go,244696
2023-12-08 14:49,Planetshakers,Joy - Live,243200
2023-12-08 14:53,Planetshakers,Nobody Like You,220393
2023-12-08 14:56,Planetshakers,Limitless - Live,210040
2023-12-08 15:01,Planetshakers,We Are Free - Live,303626
2023-12-08 15:05,Planetshakers,Put Your Hands Up - Live,213640
2023-12-08 15:56,Hillsong Worship,Shout to the Lord,27413
2023-12-08 15:56,Planetshakers,Sing It Again - Live,107175
2023-12-08 16:02,Darlene Zschech,God Is Here - Live,364053
2023-12-08 16:07,Darlene Zschech,Best For Me - Live,271920
2023-12-08 16:11,Darlene Zschech,All That We Are - Live,239493
2023-12-08 16:21,Darlene Zschech,In Jesus' Name - Live,599586
2023-12-08 16:27,Darlene Zschech,Your Presence Is Heaven - Live,227176
2023-12-08 16:43,Darlene Zschech,Victor's Crown - Live,444493
2023-12-08 16:47,Darlene Zschech,Yours Forever - Live,259466
2023-12-08 17:28,Darlene Zschech,Magnificent - Live,353866
2023-12-08 17:28,Darlene Zschech,My Jesus I Love Thee (I Love You Jesus) - Live,0
2023-12-08 17:29,Darlene Zschech,Your Name / Cry of the Broken - Live,1068
2023-12-08 17:29,Darlene Zschech,My Jesus I Love Thee (I Love You Jesus) - Live,464
2023-12-08 17:36,Darlene Zschech,Your Name / Cry of the Broken - Live,372173
2023-12-08 17:42,Darlene Zschech,I Am Yours - Live,401080
2023-12-08 17:50,Darlene Zschech,Jesus At The Center - Live,405173
2023-12-08 17:52,Charity Gayle,I Worship You Almighty God,106506
2023-12-08 17:54,Nicole C. Mullen,Holy Holy Holy,127053
2023-12-08 17:57,Hillsong Worship,Jesus Is Alive - Live,170040
2023-12-08 18:02,Highlands Worship,Who Is Like the Lord,310083
2023-12-08 18:05,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",167406
2023-12-08 18:08,Charity Gayle,Nothing but the Blood,36297
2023-12-08 18:08,Jadon Lavik,I Have Decided To Follow Jesus,188291
2023-12-08 20:15,Charity Gayle,Nothing but the Blood,132647
2023-12-08 20:21,Darlene Zschech,God Is Here - Live,364053
2023-12-08 20:26,Darlene Zschech,Best For Me - Live,271920
2023-12-08 20:30,Darlene Zschech,All That We Are - Live,239493
2023-12-08 20:40,Darlene Zschech,In Jesus' Name - Live,599586
2023-12-08 20:47,Darlene Zschech,Your Presence Is Heaven - Live,405666
2023-12-09 01:17,Darlene Zschech,Victor's Crown - Live,65525
2023-12-09 01:20,Hillsong Instrumentals,One Thing - Grand Piano,225506
2023-12-09 01:26,Hillsong Instrumentals,Oceans (Where Feet May Fail) - Upright Piano,318901
2023-12-09 01:31,Hillsong Instrumentals,I Will Praise You,310590
2023-12-09 01:34,Hillsong Instrumentals,More Than Anything - Grand Piano,196887
2023-12-09 01:38,Hillsong Instrumentals,Christ Is Enough - Grand Piano,249237
2023-12-09 01:44,Hillsong Instrumentals,Lord Send Revival,358887
2023-12-09 01:48,Hillsong Instrumentals,Jesus Lover Of My Soul - Upright Piano,194148
2023-12-09 01:52,Hillsong Instrumentals,Saviour King - Upright Piano,265903
2023-12-09 01:55,Hillsong Instrumentals,Agnus Dei - Grand Piano,200437
2023-12-09 02:00,Hillsong Instrumentals,Aftermath,289226
2023-12-09 02:05,Hillsong Instrumentals,Came To My Rescue - Upright Piano,285090
2023-12-09 02:11,Hillsong Instrumentals,So Will I (100 Billion X) - Upright Piano,343381
2023-12-09 02:15,Hillsong Instrumentals,The Potter's Hand - Grand Piano,269113
2023-12-09 02:19,Hillsong Instrumentals,I Give You My Heart,238293
2023-12-09 02:24,Hillsong Instrumentals,The Passion,277153
2023-12-09 02:27,Hillsong Instrumentals,And That My Soul Knows Very Well - Grand Piano,173145
2023-12-09 02:33,Hillsong Instrumentals,Blown Away - Grand Piano,399978
2023-12-09 02:37,Hillsong Instrumentals,Touch The Sky - Upright Piano,235108
2023-12-09 02:41,Hillsong Instrumentals,Irresistible - Grand Piano,239296
2023-12-09 02:50,Hillsong Instrumentals,This Is Our God,551000
2023-12-09 02:55,Hillsong Instrumentals,King Of Kings - Upright Piano,265510
2023-12-09 02:59,Hillsong Instrumentals,This I Believe (The Creed) - Grand Piano,248075
2023-12-09 03:04,Hillsong Instrumentals,What A Beautiful Name - Upright Piano,268520
2023-12-09 03:07,Hillsong Instrumentals,Freedom Is Here - Grand Piano,213252
2023-12-09 03:11,Hillsong Instrumentals,Everyday - Grand Piano,228624
2023-12-09 03:15,Hillsong Instrumentals,Mighty To Save - Grand Piano,270037
2023-12-09 03:22,Hillsong Instrumentals,I Surrender,417587
2023-12-09 03:27,Hillsong Instrumentals,Worthy Is The Lamb - Grand Piano,255317
2023-12-09 03:32,Hillsong Instrumentals,Made Me Glad,350813
2023-12-09 03:37,Hillsong Instrumentals,Here I Am To Worship - Grand Piano,247955
2023-12-09 03:42,Hillsong Instrumentals,Broken Vessels (Amazing Grace),308626
2023-12-09 03:46,Hillsong Instrumentals,Wake - Grand Piano,273383
2023-12-09 03:52,Hillsong Instrumentals,Anchor,317880
2023-12-09 03:55,Hillsong Instrumentals,Desert Song,195920
2023-12-09 04:00,Hillsong Instrumentals,Lead Me To The Cross,285093
2023-12-09 04:04,Hillsong Instrumentals,Every Breath,255605
2023-12-09 04:09,Hillsong Instrumentals,Emmanuel,301493
2023-12-09 04:14,Hillsong Instrumentals,Touch Of Heaven - Upright Piano,317342
2023-12-09 04:19,Hillsong Instrumentals,King Of Kings,288298
2023-12-09 04:23,Hillsong Instrumentals,Good Grace - Upright Piano,244970
2023-12-09 04:29,Hillsong Instrumentals,All I Need Is You,364733
2023-12-09 04:34,Hillsong Instrumentals,Saviour King,305520
2023-12-09 04:40,Hillsong Instrumentals,Remembrance,309104
2023-12-09 04:44,Hillsong Instrumentals,Forever Reign - Upright Piano,258490
2023-12-09 04:48,Hillsong Instrumentals,Seasons / O Come Let Us Adore Him - Upright Piano,276706
2023-12-09 04:53,Hillsong Instrumentals,Captain - Grand Piano,280748
2023-12-09 04:58,Hillsong Instrumentals,You Are My World - Grand Piano,289215
2023-12-09 05:02,Hillsong Instrumentals,Carry Me - Grand Piano,260498
2023-12-09 05:08,Hillsong Instrumentals,Man of Sorrows,327160
2023-12-09 05:12,Hillsong Instrumentals,Valentine - Grand Piano,258394
2023-12-09 05:17,Hillsong Instrumentals,Show Me Your Heart - Grand Piano,271832
2023-12-09 05:22,Hillsong Instrumentals,Rhythms Of Grace,317466
2023-12-09 05:27,Hillsong Instrumentals,Even When It Hurts (Praise Song) - Grand Piano,282418
2023-12-09 05:33,Hillsong Instrumentals,No Other Name - Grand Piano,358709
2023-12-09 05:38,Hillsong Instrumentals,None But Jesus - Grand Piano,309737
2023-12-09 05:42,Hillsong Instrumentals,This I Believe (The Creed),259786
2023-12-09 05:46,Hillsong Instrumentals,Awake My Soul - Upright Piano,215643
2023-12-09 05:52,Hillsong Instrumentals,Holy Ground,373748
2023-12-09 05:59,Hillsong Instrumentals,As You Find Me,434677
2023-12-09 06:03,Hillsong Instrumentals,Thank You Jesus,213493
2023-12-09 06:07,Hillsong Instrumentals,Sinking Deep - Grand Piano,267420
2023-12-09 06:13,Hillsong Instrumentals,From The Inside Out,342666
2023-12-09 06:20,Hillsong Instrumentals,No One But You,426504
2023-12-09 06:26,Hillsong Instrumentals,Calvary - Upright Piano,226585
2023-12-09 06:31,Hillsong Instrumentals,I Will Exalt You - Grand Piano,259111
2023-12-09 07:40,Hillsong Instrumentals,Fire Fall Down - Upright Piano,239320
2023-12-09 07:41,Hillsong Instrumentals,Fire Fall Down - Upright Piano,10704
2023-12-09 07:44,Mali Music,My Blessings (Love Me),211946
2023-12-09 08:51,Mali Music,Let Go,6362
2023-12-09 08:51,Mali Music,Blessed,1461
2023-12-09 08:51,Mali Music,Book of Mali (Intro),64500
2023-12-09 09:00,Mali Music,Cry,222795
2023-12-09 09:28,Mali Music,Mo'Lo (Like You),134164
2023-12-09 09:48,Mali Music,My Blessings (Love Me),211946
2023-12-09 09:51,Mali Music,My Blessings (Love Me),211946
2023-12-09 09:54,Mali Music,Apologize (feat. Deanna Dixon),179745
2023-12-09 09:58,Mali Music,Yin and Yang,216298
2023-12-09 10:01,Mali Music,World Record,209319
2023-12-09 10:04,Mali Music,Soul Seeking,160522
2023-12-09 10:08,Mali Music,All Night,242723
2023-12-09 10:11,Mali Music,Lord's Will,153786
2023-12-09 10:14,Mali Music,Lord Forgive Me,216021
2023-12-09 10:19,Mali Music,This Way (Say I Love You) (feat. Aniyah Smith),266856
2023-12-09 10:22,Mali Music,Yin and Yang,216298
2023-12-09 10:26,Mali Music,My Blessings (Love Me),211946
2023-12-09 10:27,Sarah Téibo,Live (Outro),69853
2023-12-09 10:30,Cole McSween,Washed Away,161358
2023-12-09 10:32,Danielle Apicella,Why Oh Why (feat. WHATUPRG),152783
2023-12-09 10:35,Blanca,New Day,181776
2023-12-09 10:39,Mali Music,Beautiful,208866
2023-12-09 10:41,Peter CottonTale,SAUL/PAUL,128433
2023-12-09 10:43,Ryan Leigh,PSALM 139,130222
2023-12-09 10:44,Sarah Téibo,Love (Interlude),73702
2023-12-09 10:48,Charlene Nash,Melancholy,186666
2023-12-09 10:49,Mali Music,Book of Mali (Intro),64500
2023-12-09 10:51,Yung Kriss,Slow Dancing,149647
2023-12-09 10:53,Peter CottonTale,He's Real Pt. 1,102522
2023-12-09 10:55,Eris Ford,Pull,107750
2023-12-09 10:58,Madison Ryann Ward,Faithful Love,182168
2023-12-09 10:59,Anita Wilson,If/Then,66710
2023-12-09 11:03,Mali Music,Let Go,232021
2023-12-09 11:07,Cole McSween,Seasons Change,232750
2023-12-09 11:10,Sarah Téibo,Belongs to You,198262
2023-12-09 11:12,Ryan Ofei,Abba,133500
2023-12-09 11:14,Jackie Hill Perry,From Heaven (Interlude),86910
2023-12-09 11:15,Bridge Music,There for Ya,84520
2023-12-09 11:19,Mali Music,Yin and Yang,216298
2023-12-09 11:21,Madison Ryann Ward,Unknown,160851
2023-12-09 11:25,Lecrae,Tell the World,216726
2023-12-09 11:29,Ryan Ofei,Celebrate,175443
2023-12-09 11:30,Deon Kipping,Let Your Power Fall (Part 1),79306
2023-12-09 11:34,Evan and Eris,You Know.,196030
2023-12-09 11:37,Mali Music,Cry,222795
2023-12-09 11:40,Madison Ryann Ward,Keep Forgiving,141176
2023-12-09 11:42,Yung Kriss,Ready For It All,134285
2023-12-09 11:44,Jackie Hill Perry,Melodies (Interlude),116474
2023-12-09 11:46,Morgan J,In the Now,133746
2023-12-09 11:49,Evan and Eris,Dreams,156631
2023-12-09 11:52,Aaron Cole,Hard Times (feat. Mali Music),205333
2023-12-09 11:55,Mali Music,Rain (feat. Kei P),184091
2023-12-09 11:58,Madison Ryann Ward,I'm Holding On,148404
2023-12-09 12:00,Sir & Saint,Adam & Eve'n,125284
2023-12-09 12:03,Yung Kriss,Way Too Good,161454
2023-12-09 12:06,CASS,Confidence,228846
2023-12-09 12:13,Evan and Eris,Due Season,159500
2023-12-09 12:23,Mali Music,Can't Wash Off The Blood,204903
2023-12-09 12:25,Madison Ryann Ward,Green,121411
2023-12-09 12:28,Erica Mason,Whirlwind,202471
2023-12-09 12:31,Yung Kriss,When Tears Fall,168000
2023-12-09 12:34,Evvie McKinney,Just Like God,183426
2023-12-09 12:37,Charlene Nash,Answer,163066
2023-12-09 12:38,Mali Music,Make It,36818
2023-12-09 12:41,V. Rose,I Surrender,223561
2023-12-09 12:47,Mali Music,Apologize (feat. Deanna Dixon),5852
2023-12-09 12:47,Christ Encounter,Your Love,169224
2023-12-09 12:51,Mali Music,Yin and Yang,251358
2023-12-09 12:55,Mali Music,World Record,209319
2023-12-09 12:57,Mali Music,Soul Seeking,160522
2023-12-09 13:01,Mali Music,All Night,242723
2023-12-09 13:04,Mali Music,Lord's Will,153786
2023-12-09 13:08,Mali Music,Lord Forgive Me,216021
2023-12-09 13:13,Mali Music,This Way (Say I Love You) (feat. Aniyah Smith),266856
2023-12-09 13:14,Lecrae,Restore Me,76044
2023-12-09 13:15,Lecrae,Set Me Free,22825
2023-12-09 13:15,Mali Music,Beautiful,0
2023-12-09 13:15,Lecrae,Wheels Up,719
2023-12-09 13:18,Lecrae,Set Me Free,177474
2023-12-09 13:22,Lecrae,Wheels Up,243355
2023-12-09 13:34,Lecrae,Over The Top,191676
2023-12-09 13:37,Lecrae,Self Discovery,147770
2023-12-09 13:41,Lecrae,Deep End,160419
2023-12-09 13:44,Lecrae,Drown,200330
2023-12-09 13:47,Lecrae,Saturday Night,127610
2023-12-09 14:05,Lecrae,Sunday Morning,241988
2023-12-09 14:08,Lecrae,Zombie,151833
2023-12-09 14:10,Lecrae,Keep Going,147114
2023-12-09 14:14,Lecrae,Still,175038
2023-12-09 14:18,Lecrae,Only Human,228604
2023-12-09 14:19,Lecrae,Nothing Left to Hide,42634
2023-12-09 14:57,Lecrae,Nothing Left to Hide,174121
2023-12-09 15:34,Forrest Frank,Nothing But The Blood,141711
2023-12-09 15:40,KB,Miracles,161856
2023-12-09 15:43,Tye Tribbett,We Gon’ Be Alright,214973
2023-12-09 16:18,Tauren Wells,Joy In The Morning - Remix,233298
2023-12-09 16:21,Terrian,Light It Up,205746
2023-12-09 17:37,Danielle Apicella,Why Oh Why (feat. WHATUPRG),152783
2023-12-09 17:40,Hulvey,Used By You,138069
2023-12-09 17:42,Trip Lee,Supernatural,140554
2023-12-09 19:38,Lecrae,Blessings (feat. Ty Dolla $ign),168978
2023-12-10 04:22,Dena Mwana,Nzambe Monene: Awesome / How Great Is Our God [Live],746450
2023-12-10 04:26,Marcel Boungou,Je suis couvert / La porte est scellée,268000
2023-12-10 04:28,Dena Mwana,Open Heavens - Intro,94193
2023-12-10 04:33,Rachel Anyeme,Kumisama,286500
2023-12-10 04:38,Eglise Sans Frontieres,Tu es le chant,298720
2023-12-10 04:41,Total Praise,Je veux me réjouir,217160
2023-12-10 04:46,Divine Yala,Naponi Yo,264306
2023-12-10 04:51,Dena Mwana,Roho yangu,342840
2023-12-10 04:56,Noé G. Cardozo,Exceptionnel,182320
2023-12-10 05:06,Gateway Worship,The Lord Reigns - Live,252606
2023-12-10 05:09,Hillsong Worship,Run,200026
2023-12-10 05:14,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244333
2023-12-10 05:18,Planetshakers,Turn It Up - Live,224653
2023-12-10 05:22,Planetshakers,Endless Praise - Live,246786
2023-12-10 05:22,Planetshakers,Dance - Live,28719
2023-12-10 05:32,Darlene Zschech,In Jesus' Name - Live,599586
2023-12-10 05:33,Highlands Worship,The Name of Jesus,38113
2023-12-10 05:40,Darlene Zschech,Victor's Crown - Live,444493
2023-12-10 05:43,Marcel Boungou,Je suis couvert / La porte est scellée,107299
2023-12-10 12:27,Marcel Boungou,Je suis couvert / La porte est scellée,160735
2023-12-10 12:29,Trinix,Beautiful Day (Thank You for Sunshine),168000
2023-12-10 12:40,Asaph Du Ciel,L'envol de l'aigle,318040
2023-12-10 12:45,His People Music Johannesburg,Ujesu Phakeme,272826
2023-12-10 12:50,Matisyahu,Jerusalem,240253
2023-12-10 13:04,His People Music Johannesburg,Jesus Blood,81537
2023-12-10 13:05,Frank Covers,"Closer (From ""Naruto Shippuden"")",0
2023-12-10 13:08,Mali Music,My Blessings (Love Me),179481
2023-12-10 13:11,Mali Music,Apologize (feat. Deanna Dixon),179745
2023-12-10 13:23,Mali Music,Yin and Yang,216298
2023-12-10 13:26,Mali Music,World Record,209319
2023-12-10 13:29,Mali Music,Soul Seeking,160522
2023-12-10 13:33,Mali Music,All Night,242723
2023-12-10 13:35,Mali Music,Lord's Will,153786
2023-12-10 13:39,Mali Music,Lord Forgive Me,216021
2023-12-10 13:44,Mali Music,This Way (Say I Love You) (feat. Aniyah Smith),266856
2023-12-10 13:45,Lecrae,Restore Me,76044
2023-12-10 13:47,Mali Music,Beautiful,98808
2023-12-10 14:54,Hillsong Worship,Church On Fire,197293
2023-12-10 14:56,Gospel Souls,Lord I Lift Your Name On High,101047
2023-12-10 14:56,Mali Music,All Night,9705
2023-12-10 14:57,Mali Music,All Night,32763
2023-12-10 15:00,Mali Music,All Night,200129
2023-12-10 15:04,Mali Music,Lord Forgive Me,216021
2023-12-10 15:06,Mali Music,Lord's Will,153786
2023-12-10 15:10,Mali Music,Yin and Yang,216298
2023-12-10 15:13,Mali Music,My Blessings (Love Me),211946
2023-12-10 15:17,Mali Music,Cry,222795
2023-12-10 15:20,Mali Music,Soul Seeking,160522
2023-12-10 15:24,Mali Music,World Record,209319
2023-12-10 15:25,Mali Music,Book of Mali (Intro),56908
2023-12-10 15:26,Mali Music,Apologize (feat. Deanna Dixon),882
2023-12-10 15:26,Lecrae,Restore Me,998
2023-12-10 15:26,Mali Music,Let Go,1300
2023-12-10 15:26,Mali Music,Mo'Lo (Like You),534
2023-12-10 15:26,Mali Music,Mo'Lo (Like You),1068
2023-12-10 15:26,Mali Music,Blessed,1137
2023-12-10 15:26,Mali Music,This Way (Say I Love You) (feat. Aniyah Smith),4945
2023-12-10 15:27,Lecrae,Restore Me,76044
2023-12-10 15:30,Mali Music,Beautiful,208866
2023-12-10 15:33,Travis Greene,Close the Door (feat. Mali Music),130426
2023-12-10 15:34,Sarah Téibo,Love (Interlude),73702
2023-12-10 15:36,Evan and Eris,Due Season,159500
2023-12-10 15:55,Hillsong Worship,Hallelujah,545720
2023-12-10 15:57,Mass Anthem,Because He Lives,135750
2023-12-10 16:01,Hillsong Worship,See The Light - Studio,247786
2023-12-10 16:05,Sanctus Real,Won't Let Me Go,215213
2023-12-10 16:09,Highlands Worship,Joy,242665
2023-12-10 16:14,Charity Gayle,Echo (In Jesus Name),320480
2023-12-10 16:18,Newsboys,STAND,203924
2023-12-10 16:22,Hillsong Worship,Adonai,267693
2023-12-10 16:26,Aaron Shust,None Like You,249480
2023-12-10 16:30,Sanctus Real,My Hope Is in the Lord,201595
2023-12-10 16:32,Nicole C. Mullen,Holy Holy Holy,127053
2023-12-10 16:34,Charity Gayle,I Worship You Almighty God,106506
2023-12-10 16:38,Newsboys,I Speak Jesus,233301
2023-12-10 16:43,All Sons & Daughters,Rest In You,304400
2023-12-10 16:48,Hillsong Worship,All The Heavens,330760
2023-12-10 16:51,TAYA,All About Jesus,165440
2023-12-10 16:55,Lauren Daigle,Power to Redeem (feat. All Sons & Daughters),225240
2023-12-10 16:57,Charlene Nash,Melancholy,114080
2023-12-10 16:58,Charity Gayle,Nothing but the Blood,169012
2023-12-10 19:15,Jabu Hlongwane,There Is A Race,33258
2023-12-10 19:15,Jabu,There Is A Race,2048
2023-12-10 19:21,Newsboys,I Still Believe You're Good,110900
2023-12-10 19:21,Jabu Hlongwane,There Is A Race,327413
2023-12-10 19:26,Sipho Ngwenya,The Pillar (Live),334576
2023-12-10 19:31,Tembalami,Awesome God,278152
2023-12-10 19:37,Jabu Hlongwane,Oh! Halleluya,334640
2023-12-10 19:39,Nduduzo Matse,What A Faithful God,123750
2023-12-10 19:43,Reuben Kigame,Heri Siku Moja,244200
2023-12-10 19:47,Kgotso,Messiah - Live,246252
2023-12-10 19:53,HLE,Ungofanelwe (Live),341387
2023-12-10 19:57,Jabu Hlongwane,Vuma Moya Wami,288200
2023-12-10 20:03,Tembalami,Mirira,315769
2023-12-10 20:04,Sipho Ngwenya,Ntate Keya Ho Rapela (Live),101564
2023-12-10 20:06,Mmuso Worship,Ngeke Ng'suke Kuwe (Reprise),111000
2023-12-10 20:12,Dr Tumi,Love On The Cross - Live,350106
2023-12-10 20:17,Mahalia Buchanan,You Fight for Me,279267
2023-12-10 20:24,Jabu Hlongwane,Wonderful God - Live,455173
2023-12-10 20:28,Khaya Mthethwa,Settle for Less (Live),230238
2023-12-10 20:34,Minister Lufuno Dagada,Mishumo Ya Tshilidzi,359746
2023-12-10 20:37,Nduduzo Matse,On Your Marks,172280
2023-12-10 20:41,David G,My Trust Is in You,215876
2023-12-10 20:48,Dr Tumi,Nothing Without You - Live,470600
2023-12-10 20:55,Jimmy D Psalmist,Consuming Fire,376241
2023-12-10 21:02,Jabu Hlongwane,Moya Ka Jehovah - Live,416946
2023-12-10 21:09,Benjamin Dube & Praise Explosion,Bow Down (Finale),407786
2023-12-10 21:14,Minister Lufuno Dagada,Kheli Gundo Langa,343493
2023-12-10 21:18,Thabelo Netshiunda,Renda Yesu,249240
2023-12-10 21:23,Minister GUC,Desperate,291396
2023-12-10 21:27,Dr Tumi,I Keep Winning - Live,251653
2023-12-10 21:33,Janet Manyowa,Ndimi,335653
2023-12-10 21:38,Jabu Hlongwane,Keep Me True,278106
2023-12-10 21:43,Kgotso,Siyabonga Jesu / Siyathokoza - Live,287572
2023-12-10 21:47,Mahalia Buchanan,Ngiyobonga Naphakade (Live),294092
2023-12-10 21:55,Lusanda Beja,Usibonile,444812
2023-12-10 22:02,Dr Tumi,You Are Here - Live,417040
2023-12-10 22:07,Umlazi Gospel Choir,Zimangele,315062
2023-12-10 22:13,Khaya Mthethwa,Ngcwele,346546
2023-12-10 22:18,Jabu Hlongwane,Iyeza,317266
2023-12-10 22:22,Mahalia Buchanan,Holy Is Our God (Live),241692
2023-12-10 22:24,Kgotso,Motho Mang Le Mang - Live,93399
2023-12-10 22:26,Israel Mosehla,You Are Faithful (feat. Shekinah Mass Choir) [Live],130600
2023-12-10 22:32,Xolly Mncwango,Jesus Is Enough,339440
2023-12-10 22:39,Dr. Ipyana,Kama Si Mkono Wako,448626
2023-12-10 22:43,Sbu Zindela,Njalo Siyanqoba,228201
2023-12-10 22:48,Jabu Hlongwane,Just Believe (Chapter 2),276267
2023-12-10 22:53,Khaya Mthethwa,Mkhulumsebenzi,301400
2023-12-10 22:59,Dr Tumi,No Other God - Live,411986
2023-12-10 23:01,Zimpraise,Tinoda Kuimbira Jesu,108000
2023-12-10 23:07,Mercy Chinwo,Akamdinelu,362109
2023-12-10 23:15,Minister Michael Mahendere,Musandipfure,448298
2023-12-10 23:21,Tshwane Gospel Choir,Taba Tsa Hae Ke Lesedi (Live),383034
2023-12-10 23:25,Jabu Hlongwane,It Will Be over One Day - Live,247480
2023-12-10 23:34,Dr Tumi,Speak A Word - Live,534013
2023-12-10 23:40,Minister Michael Mahendere,Tangai Neni,355480
2023-12-10 23:46,Jabu Hlongwane,Oh! Halleluya,323960
2023-12-10 23:51,Nduduzo Matse,Yomile Inhliziyo,303716
2023-12-10 23:55,Janet Manyowa,Muchengeti,252457
2023-12-11 00:01,Dideka Beja,Ngiphakamisela,380003
2023-12-11 00:08,Lufuno Dagada,Lefika Laka/Na Vhutanzi Rinaho,406831
2023-12-11 00:13,Jabu Hlongwane,Zimana Zimemeza,302466
2023-12-11 00:19,Minister Michael Mahendere,Guta Rehutiziro,352169
2023-12-11 00:24,Judikay,More Than Gold,295262
2023-12-11 00:28,Yadah,Free Of Charge,260780
2023-12-11 00:35,Prospa Ochimana,Ekwueme,417169
2023-12-11 00:40,Sipho Ngwenya,Mukutsuri (Live),298013
2023-12-11 00:46,Dr Tumi,Udumo,353853
2023-12-11 00:51,Jabu Hlongwane,Yehla Moya,287386
2023-12-11 00:58,Kgotso,Breathe - Live,412679
2023-12-11 01:06,Oncemore Six,Here On Our Knees,473906
2023-12-11 01:12,HLE,You Are (Live),397572
2023-12-11 01:17,Tembalami,Mbiri,313209
2023-12-11 01:22,Phindile,Amazulu Athembe Wena,296472
2023-12-11 01:27,Universal Khathisma Apostolic Church In Zion,Emmanuel - Recorded at Studio,303439
2023-12-11 01:31,Jabu Hlongwane,I'll Run to Him - Live,229426
2023-12-11 01:40,Dr Tumi,Wafika,513718
2023-12-11 01:47,Khaya Mthethwa,Settle for Less / Your Way,418626
2023-12-11 01:52,Minister Michael Mahendere,Salt of the Earth,334986
2023-12-11 01:56,Benjamin Dube & Praise Explosion,Nans'Impilo Yam,202080
2023-12-11 02:00,Jumbo,Makabongwe uJesu,273763
2023-12-11 02:06,Lungelo Hlongwane,Ungefaniswe,309524
2023-12-11 02:08,Jabu Hlongwane,As You Are - Live,166440
2023-12-11 02:14,Mahalia Buchanan,Phakama (Live),353946
2023-12-11 02:16,Kgotso,Rea-Hae - Live,105359
2023-12-11 02:21,Nduduzo Matse,Bayazibuza,300714
2023-12-11 02:27,Dr Tumi,Jesus You're My Life - Live,335320
2023-12-11 02:32,S'fiso,Umkhuleko,314853
2023-12-11 02:37,Ingqayizivele Gospel Choir,Lemogang Rato La Jeso,298998
2023-12-11 02:42,Jabu Hlongwane,Lord You Are Beautiful - Live,282251
2023-12-11 07:49,Matisyahu,Jerusalem,21632
2023-12-11 07:53,Matisyahu,Fire Of Heaven / Altar Of Earth,238973
2023-12-11 07:53,Matisyahu,Youth,21229
2023-12-11 08:52,Matisyahu,Time Of Your Song,3561
2023-12-11 08:52,Matisyahu,What I'm Fighting For,128618
2023-12-11 08:52,Matisyahu,What I'm Fighting For,1511
2023-12-11 08:57,Matisyahu,What I'm Fighting For,130146
2023-12-11 09:03,Matisyahu,Dispatch The Troops,244373
2023-12-11 09:14,Matisyahu,Indestructible,138628
2023-12-11 09:19,Matisyahu,Jerusalem,240253
2023-12-11 09:24,Matisyahu,WP,239010
2023-12-11 09:25,Matisyahu,Shalom/Saalam,63973
2023-12-11 09:29,Matisyahu,Late Night in Zion,193760
2023-12-11 09:32,Matisyahu,Unique Is My Dove,203306
2023-12-11 09:36,Matisyahu,Ancient Lullaby,217071
2023-12-11 09:40,Matisyahu,King Without a Crown,222386
2023-12-11 09:41,KBong,In Session - General Hydroponics Dub,80186
2023-12-11 09:45,MC YOGI,Heaven Is Here (feat. Matisyahu),246379
2023-12-11 09:49,Mihali,Digital Heaven,209250
2023-12-11 09:52,One Drop,She's Gone,207960
2023-12-11 17:03,Matisyahu,Jerusalem,122442
2023-12-11 17:06,Lost Frequencies,Reality,159480
2023-12-11 17:10,Justin Bieber,Baby,214240
2023-12-11 17:19,Avicii,The Nights,19252
2023-12-11 17:23,Lecrae,Restore Me,76044
2023-12-11 17:30,Lecrae,Set Me Free,177474
2023-12-11 17:31,Lecrae,Wheels Up,19501
2023-12-12 17:12,Neil Diamond,Sweet Caroline,156096
2023-12-12 17:18,Neil Diamond,Sweet Caroline,203573
2023-12-12 17:22,Redbone,Come and Get Your Love - Single Version,205933
2023-12-12 17:25,Neil Diamond,Cracklin' Rosie - Single Version,179933
2023-12-12 17:28,The Lovin' Spoonful,Do You Believe in Magic?,11093
2023-12-12 17:28,Rupert Holmes,Escape (The Pina Colada Song),10565
